species_common_name,species_slug,audio_event_id,item_dir,package_status,source_resolution_kind,source_audio_resolved
Common Greenshank,common_greenshank,8705904,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/012_audioevent_8705904,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/012_audioevent_8705904/downloaded_source.webm
Common Greenshank,common_greenshank,20228533,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/013_audioevent_20228533,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/014_audioevent_20228533/downloaded_source.webm
Common Greenshank,common_greenshank,23682800,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/014_audioevent_23682800,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/015_audioevent_23682800/downloaded_source.webm
Common Greenshank,common_greenshank,6378433,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/015_audioevent_6378433,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/016_audioevent_6378433/downloaded_source.webm
Common Greenshank,common_greenshank,5321387,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/016_audioevent_5321387,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/017_audioevent_5321387/downloaded_source.webm
Common Greenshank,common_greenshank,9074569,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/017_audioevent_9074569,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/018_audioevent_9074569/downloaded_source.webm
Common Greenshank,common_greenshank,15474621,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/018_audioevent_15474621,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/019_audioevent_15474621/downloaded_source.webm
Common Greenshank,common_greenshank,5251238,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/019_audioevent_5251238,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/020_audioevent_5251238/downloaded_source.webm
Common Greenshank,common_greenshank,9074585,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/020_audioevent_9074585,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/021_audioevent_9074585/downloaded_source.webm
Common Greenshank,common_greenshank,23506824,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/021_audioevent_23506824,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/022_audioevent_23506824/downloaded_source.webm
Common Greenshank,common_greenshank,12881874,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/022_audioevent_12881874,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/023_audioevent_12881874/downloaded_source.webm
Common Greenshank,common_greenshank,11483583,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/023_audioevent_11483583,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/024_audioevent_11483583/downloaded_source.webm
Common Greenshank,common_greenshank,16568847,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/024_audioevent_16568847,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/025_audioevent_16568847/downloaded_source.webm
Common Greenshank,common_greenshank,22368507,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/025_audioevent_22368507,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/026_audioevent_22368507/downloaded_source.webm
Common Greenshank,common_greenshank,5805939,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/026_audioevent_5805939,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/027_audioevent_5805939/downloaded_source.webm
Common Greenshank,common_greenshank,19216331,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/027_audioevent_19216331,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/028_audioevent_19216331/downloaded_source.webm
Common Greenshank,common_greenshank,9074583,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/028_audioevent_9074583,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/029_audioevent_9074583/downloaded_source.webm
Common Greenshank,common_greenshank,16899705,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/029_audioevent_16899705,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/030_audioevent_16899705/downloaded_source.webm
Common Greenshank,common_greenshank,17453649,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/030_audioevent_17453649,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/031_audioevent_17453649/downloaded_source.webm
Common Greenshank,common_greenshank,4880641,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/031_audioevent_4880641,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/032_audioevent_4880641/downloaded_source.webm
Common Greenshank,common_greenshank,16574826,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/032_audioevent_16574826,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/033_audioevent_16574826/downloaded_source.webm
Common Greenshank,common_greenshank,1712096,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/033_audioevent_1712096,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/034_audioevent_1712096/downloaded_source.webm
Common Greenshank,common_greenshank,10768054,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/034_audioevent_10768054,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/035_audioevent_10768054/downloaded_source.webm
Common Greenshank,common_greenshank,4880685,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/035_audioevent_4880685,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/036_audioevent_4880685/downloaded_source.webm
Common Greenshank,common_greenshank,12358348,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/036_audioevent_12358348,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/037_audioevent_12358348/downloaded_source.webm
Common Greenshank,common_greenshank,7512239,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/037_audioevent_7512239,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/039_audioevent_7512239/downloaded_source.webm
Common Greenshank,common_greenshank,17710038,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/038_audioevent_17710038,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/041_audioevent_17710038/downloaded_source.webm
Common Greenshank,common_greenshank,2565635,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/039_audioevent_2565635,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/042_audioevent_2565635/downloaded_source.webm
Common Greenshank,common_greenshank,6378434,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/040_audioevent_6378434,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/043_audioevent_6378434/downloaded_source.webm
Common Greenshank,common_greenshank,9074586,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/041_audioevent_9074586,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/044_audioevent_9074586/downloaded_source.webm
Common Greenshank,common_greenshank,763607,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/042_audioevent_763607,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/045_audioevent_763607/downloaded_source.webm
Common Greenshank,common_greenshank,5080285,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/043_audioevent_5080285,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/047_audioevent_5080285/downloaded_source.webm
Common Greenshank,common_greenshank,1712047,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/044_audioevent_1712047,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/048_audioevent_1712047/downloaded_source.webm
Common Greenshank,common_greenshank,23065944,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/045_audioevent_23065944,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/049_audioevent_23065944/downloaded_source.webm
Common Greenshank,common_greenshank,9074582,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/046_audioevent_9074582,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/051_audioevent_9074582/downloaded_source.webm
Common Greenshank,common_greenshank,2162130,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/047_audioevent_2162130,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/052_audioevent_2162130/downloaded_source.webm
Common Greenshank,common_greenshank,9074592,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/048_audioevent_9074592,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/053_audioevent_9074592/downloaded_source.webm
Common Greenshank,common_greenshank,3857628,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2_s3reuse/common_greenshank/samples/049_audioevent_3857628,packaged,s3_downloaded_clip,acoustic_ai/layers/layer_c/attempts/burger__mvp_2__retrieval_v2_library/data/media_asset_bank/review_package_full_v2/common_greenshank/samples/054_audioevent_3857628/downloaded_source.webm
