segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos,cell
4972_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_4972/site_257_item_4972_clip_013.webm,26.401,37.547,11.146,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
5027_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5027/site_257_item_5027_clip_001.webm,67.059,78.507,11.447,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
5027_clip001_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5027/site_257_item_5027_clip_001.webm,229.808,241.72,11.912,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
5027_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5027/site_257_item_5027_clip_013.webm,238.957,249.963,11.006,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
5297_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_003.webm,101.193,112.895,11.703,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip003_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_003.webm,189.637,201.34,11.703,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_004.webm,97.176,107.648,10.472,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_005.webm,100.682,110.806,10.124,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_005.webm,163.051,177.308,14.257,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_006.webm,257.509,267.517,10.008,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_007.webm,120.604,132.214,11.61,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_008.webm,50.573,63.46,12.887,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_008.webm,245.806,255.907,10.101,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5297_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5297/site_257_item_5297_clip_016.webm,30.65,42.307,11.656,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_007.webm,64.226,75.836,11.61,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_011.webm,210.512,220.636,10.124,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_011.webm,275.342,285.536,10.194,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_014.webm,35.364,46.579,11.215,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_016.webm,79.319,89.652,10.333,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_016.webm,108.414,119.838,11.424,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_017.webm,42.539,56.146,13.607,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_018.webm,52.315,64.969,12.655,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_018.webm,99.405,114.173,14.768,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip018_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_018.webm,171.015,181.418,10.403,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip018_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_018.webm,253.144,266.008,12.864,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_019.webm,201.967,212.834,10.867,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_020.webm,251.728,261.921,10.194,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
5487_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_5487/site_257_item_5487_clip_022.webm,75.07,87.586,12.516,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445518_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445518/site_257_item_445518_clip_018.webm,34.575,51.386,16.811,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
445518_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445518/site_257_item_445518_clip_018.webm,126.502,141.038,14.536,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
445518_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445518/site_257_item_445518_clip_019.webm,188.314,204.243,15.929,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
445518_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445518/site_257_item_445518_clip_021.webm,27.678,38.731,11.053,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
445518_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445518/site_257_item_445518_clip_021.webm,187.966,201.642,13.677,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
445518_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445518/site_257_item_445518_clip_023.webm,21.362,32.74,11.378,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
445518_clip023_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445518/site_257_item_445518_clip_023.webm,237.215,252.099,14.884,dawn,winter,1.0,0.0,-0.866025,-0.5,winter_dawn
445527_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_003.webm,102.446,112.57,10.124,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_005.webm,11.447,23.266,11.819,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_005.webm,128.569,140.156,11.587,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip005_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_005.webm,142.269,154.668,12.399,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_006.webm,118.027,129.451,11.424,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_008.webm,118.027,128.383,10.356,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_009.webm,108.994,125.597,16.602,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_009.webm,144.66,155.504,10.844,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_010.webm,256.139,267.192,11.053,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_011.webm,0.139,14.327,14.187,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_011.webm,145.287,156.363,11.076,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip011_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_011.webm,283.771,296.449,12.678,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_012.webm,3.135,13.955,10.82,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_012.webm,30.07,41.146,11.076,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip012_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_012.webm,130.055,141.99,11.935,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_013.webm,21.571,34.528,12.957,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip013_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_013.webm,42.678,55.449,12.771,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip013_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_013.webm,263.593,275.946,12.353,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_014.webm,51.688,62.09,10.403,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_014.webm,253.306,264.081,10.774,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip014_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_014.webm,268.516,293.338,24.822,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_015.webm,114.335,130.055,15.72,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_015.webm,197.509,211.441,13.932,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip015_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_015.webm,276.852,287.068,10.217,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_017.webm,190.427,201.642,11.215,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_017.webm,224.537,234.591,10.054,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_020.webm,169.877,181.441,11.564,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
445527_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_445527/site_257_item_445527_clip_020.webm,276.317,286.627,10.31,dawn,winter,0.866025,0.5,-0.866025,-0.5,winter_dawn
1536792_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536792/site_257_item_1536792_clip_002.webm,253.028,263.779,10.751,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1536792_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1536792/site_257_item_1536792_clip_007.webm,157.246,167.439,10.194,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539750_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539750/site_257_item_1539750_clip_019.webm,118.608,129.544,10.937,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539109_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_001.webm,242.788,255.814,13.026,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_003.webm,82.802,93.785,10.983,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_004.webm,157.64,169.273,11.633,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_007.webm,71.959,82.57,10.612,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_009.webm,38.104,51.084,12.98,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_009.webm,64.923,75.999,11.076,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip009_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_009.webm,212.555,223.19,10.635,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_011.webm,134.142,145.473,11.331,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_013.webm,201.874,213.043,11.169,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_015.webm,29.025,40.89,11.865,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_015.webm,67.686,79.273,11.587,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_016.webm,259.228,269.305,10.077,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_018.webm,49.459,60.767,11.308,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip018_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_018.webm,142.849,153.136,10.286,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_019.webm,213.809,227.091,13.282,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_022.webm,202.153,214.46,12.307,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539109_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539109/site_257_item_1539109_clip_023.webm,201.154,211.58,10.426,dawn,winter,0.866025,0.5,0.0,-1.0,winter_dawn
1539147_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539147/site_257_item_1539147_clip_002.webm,60.836,71.053,10.217,dawn,winter,0.965926,0.258819,0.0,-1.0,winter_dawn
1539147_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539147/site_257_item_1539147_clip_002.webm,284.63,295.544,10.913,dawn,winter,0.965926,0.258819,0.0,-1.0,winter_dawn
1539147_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539147/site_257_item_1539147_clip_003.webm,278.338,290.11,11.773,dawn,winter,0.965926,0.258819,0.0,-1.0,winter_dawn
1539350_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539350/site_257_item_1539350_clip_001.webm,15.209,26.61,11.401,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539350_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539350/site_257_item_1539350_clip_002.webm,36.548,51.804,15.256,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539350_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539350/site_257_item_1539350_clip_005.webm,177.935,188.151,10.217,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539350_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539350/site_257_item_1539350_clip_015.webm,117.934,128.569,10.635,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539350_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539350/site_257_item_1539350_clip_015.webm,211.998,223.004,11.006,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539350_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539350/site_257_item_1539350_clip_020.webm,116.982,127.083,10.101,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539379_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539379/site_257_item_1539379_clip_001.webm,288.996,299.909,10.913,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539379_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539379/site_257_item_1539379_clip_020.webm,184.715,194.746,10.031,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539379_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539379/site_257_item_1539379_clip_024.webm,70.821,80.852,10.031,dawn,winter,1.0,0.0,0.0,-1.0,winter_dawn
1539495_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539495/site_257_item_1539495_clip_014.webm,193.213,204.08,10.867,dawn,winter,0.866025,0.5,-0.5,-0.866025,winter_dawn
1539563_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539563/site_257_item_1539563_clip_004.webm,267.587,277.943,10.356,dawn,winter,1.0,0.0,-0.5,-0.866025,winter_dawn
1539724_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539724/site_257_item_1539724_clip_003.webm,263.268,273.624,10.356,dawn,winter,0.965926,0.258819,0.0,-1.0,winter_dawn
1539724_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539724/site_257_item_1539724_clip_004.webm,62.973,73.259,10.286,dawn,winter,0.965926,0.258819,0.0,-1.0,winter_dawn
1539724_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539724/site_257_item_1539724_clip_006.webm,52.013,66.432,14.42,dawn,winter,0.965926,0.258819,0.0,-1.0,winter_dawn
1539724_clip006_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1539724/site_257_item_1539724_clip_006.webm,212.021,222.656,10.635,dawn,winter,0.965926,0.258819,0.0,-1.0,winter_dawn
