segment_id,source_clip,t_start,t_end,duration_s,diel_bin,season,hour_sin,hour_cos,month_sin,month_cos
1401611_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_013.webm,168.229,179.165,10.937,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_014.webm,33.599,45.511,11.912,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_015.webm,89.35,101.193,11.842,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip015_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_015.webm,161.077,172.571,11.494,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_019.webm,7.012,17.879,10.867,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip019_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_019.webm,56.773,68.127,11.355,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip019_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_019.webm,124.459,140.504,16.045,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_023.webm,41.215,55.124,13.909,night,spring,-0.5,0.866025,-0.5,0.866025
1401611_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401611/site_257_item_1401611_clip_024.webm,16.277,28.003,11.726,night,spring,-0.5,0.866025,-0.5,0.866025
1401632_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401632/site_257_item_1401632_clip_007.webm,103.143,113.383,10.24,morning,summer,0.866025,-0.5,-0.0,1.0
1401632_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401632/site_257_item_1401632_clip_014.webm,42.794,57.493,14.698,morning,summer,0.866025,-0.5,-0.0,1.0
1401632_clip014_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401632/site_257_item_1401632_clip_014.webm,267.169,277.293,10.124,morning,summer,0.866025,-0.5,-0.0,1.0
1401633_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401633/site_257_item_1401633_clip_005.webm,275.946,287.974,12.028,afternoon,summer,0.0,-1.0,-0.0,1.0
1401633_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401633/site_257_item_1401633_clip_010.webm,145.009,156.061,11.053,afternoon,summer,0.0,-1.0,-0.0,1.0
1401633_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401633/site_257_item_1401633_clip_011.webm,74.211,86.146,11.935,afternoon,summer,0.0,-1.0,-0.0,1.0
1401640_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401640/site_257_item_1401640_clip_005.webm,239.932,250.195,10.263,night,summer,-0.5,0.866025,-0.0,1.0
1401692_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_001.webm,140.736,151.58,10.844,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_003.webm,262.966,273.043,10.077,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_008.webm,188.732,200.69,11.958,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip008_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_008.webm,207.656,218.151,10.495,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_009.webm,0.0,11.029,11.029,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_009.webm,11.238,32.345,21.107,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip009_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_009.webm,43.839,54.126,10.286,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip009_s003,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_009.webm,179.142,194.119,14.977,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip009_s004,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_009.webm,197.137,210.651,13.514,dawn,summer,0.965926,0.258819,0.866025,0.5
1401692_clip009_s005,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401692/site_257_item_1401692_clip_009.webm,228.809,241.998,13.189,dawn,summer,0.965926,0.258819,0.866025,0.5
1401701_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401701/site_257_item_1401701_clip_012.webm,60.511,71.401,10.89,afternoon,summer,-0.5,-0.866025,0.866025,0.5
1401711_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1401711/site_257_item_1401711_clip_014.webm,38.406,52.315,13.909,night,summer,-0.5,0.866025,0.866025,0.5
1402116_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402116/site_257_item_1402116_clip_001.webm,174.73,187.71,12.98,dawn,summer,0.866025,0.5,0.866025,0.5
1402116_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402116/site_257_item_1402116_clip_002.webm,40.171,52.431,12.26,dawn,summer,0.866025,0.5,0.866025,0.5
1402116_clip015_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402116/site_257_item_1402116_clip_015.webm,19.017,30.581,11.564,dawn,summer,0.866025,0.5,0.866025,0.5
1402116_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402116/site_257_item_1402116_clip_016.webm,187.757,198.182,10.426,dawn,summer,0.866025,0.5,0.866025,0.5
1402116_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402116/site_257_item_1402116_clip_016.webm,267.517,282.285,14.768,dawn,summer,0.866025,0.5,0.866025,0.5
1402117_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402117/site_257_item_1402117_clip_012.webm,18.297,28.398,10.101,morning,summer,0.866025,-0.5,0.866025,0.5
1402117_clip012_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402117/site_257_item_1402117_clip_012.webm,47.949,63.437,15.488,morning,summer,0.866025,-0.5,0.866025,0.5
1402123_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402123/site_257_item_1402123_clip_016.webm,8.127,23.522,15.395,night,summer,-0.5,0.866025,0.866025,0.5
1402123_clip024_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402123/site_257_item_1402123_clip_024.webm,24.543,34.551,10.008,night,summer,-0.5,0.866025,0.866025,0.5
1402284_clip019_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402284/site_257_item_1402284_clip_019.webm,40.078,51.107,11.029,dawn,summer,1.0,0.0,-0.0,1.0
1402285_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402285/site_257_item_1402285_clip_012.webm,156.944,167.253,10.31,morning,summer,0.866025,-0.5,-0.0,1.0
1402286_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402286/site_257_item_1402286_clip_005.webm,38.058,48.228,10.17,night,summer,-0.5,0.866025,-0.0,1.0
1402286_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402286/site_257_item_1402286_clip_005.webm,148.724,158.824,10.101,night,summer,-0.5,0.866025,-0.0,1.0
1402286_clip010_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402286/site_257_item_1402286_clip_010.webm,93.576,104.072,10.495,night,summer,-0.5,0.866025,-0.0,1.0
1402286_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402286/site_257_item_1402286_clip_012.webm,161.448,172.664,11.215,night,summer,-0.5,0.866025,-0.0,1.0
1402286_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402286/site_257_item_1402286_clip_013.webm,277.269,289.692,12.423,night,summer,-0.5,0.866025,-0.0,1.0
1402286_clip022_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402286/site_257_item_1402286_clip_022.webm,42.655,54.497,11.842,night,summer,-0.5,0.866025,-0.0,1.0
1402286_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402286/site_257_item_1402286_clip_023.webm,10.472,22.639,12.167,night,summer,-0.5,0.866025,-0.0,1.0
1402288_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402288/site_257_item_1402288_clip_001.webm,53.986,66.339,12.353,afternoon,summer,-0.5,-0.866025,-0.0,1.0
1402288_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402288/site_257_item_1402288_clip_008.webm,18.181,29.675,11.494,afternoon,summer,-0.5,-0.866025,-0.0,1.0
1402288_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402288/site_257_item_1402288_clip_013.webm,42.957,55.983,13.026,afternoon,summer,-0.5,-0.866025,-0.0,1.0
1402571_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402571/site_257_item_1402571_clip_018.webm,51.525,62.647,11.122,dawn,autumn,0.866025,0.5,1.0,0.0
1402574_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402574/site_257_item_1402574_clip_007.webm,104.42,114.707,10.286,morning,autumn,0.866025,-0.5,1.0,0.0
1402574_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402574/site_257_item_1402574_clip_009.webm,71.053,81.804,10.751,morning,autumn,0.866025,-0.5,1.0,0.0
1402574_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402574/site_257_item_1402574_clip_017.webm,250.892,262.664,11.773,morning,autumn,0.866025,-0.5,1.0,0.0
1402574_clip018_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402574/site_257_item_1402574_clip_018.webm,27.051,39.102,12.051,morning,autumn,0.866025,-0.5,1.0,0.0
1402574_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402574/site_257_item_1402574_clip_021.webm,281.588,293.222,11.633,morning,autumn,0.866025,-0.5,1.0,0.0
1402574_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402574/site_257_item_1402574_clip_023.webm,82.361,92.601,10.24,morning,autumn,0.866025,-0.5,1.0,0.0
1402577_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_002.webm,82.617,94.273,11.656,afternoon,autumn,0.0,-1.0,1.0,0.0
1402577_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_009.webm,261.457,276.968,15.511,afternoon,autumn,0.0,-1.0,1.0,0.0
1402577_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_011.webm,44.815,57.934,13.119,afternoon,autumn,0.0,-1.0,1.0,0.0
1402577_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_021.webm,59.35,75.883,16.533,afternoon,autumn,0.0,-1.0,1.0,0.0
1402577_clip023_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402577/site_257_item_1402577_clip_023.webm,228.949,243.229,14.28,afternoon,autumn,0.0,-1.0,1.0,0.0
1402652_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402652/site_257_item_1402652_clip_002.webm,99.544,110.341,10.797,morning,summer,0.866025,-0.5,0.5,0.866025
1402652_clip003_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402652/site_257_item_1402652_clip_003.webm,281.101,294.568,13.468,morning,summer,0.866025,-0.5,0.5,0.866025
1402653_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402653/site_257_item_1402653_clip_005.webm,89.722,101.146,11.424,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1402653_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402653/site_257_item_1402653_clip_008.webm,256.952,271.279,14.327,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1402653_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402653/site_257_item_1402653_clip_011.webm,177.47,190.125,12.655,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1402653_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402653/site_257_item_1402653_clip_012.webm,7.059,21.478,14.42,afternoon,summer,-0.5,-0.866025,0.5,0.866025
1402659_clip006_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402659/site_257_item_1402659_clip_006.webm,175.705,187.385,11.68,night,summer,-0.5,0.866025,0.5,0.866025
1402659_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402659/site_257_item_1402659_clip_012.webm,0.116,12.098,11.981,night,summer,-0.5,0.866025,0.5,0.866025
1402659_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402659/site_257_item_1402659_clip_020.webm,155.574,166.232,10.658,night,summer,-0.5,0.866025,0.5,0.866025
1402659_clip020_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402659/site_257_item_1402659_clip_020.webm,233.221,244.808,11.587,night,summer,-0.5,0.866025,0.5,0.866025
1402659_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402659/site_257_item_1402659_clip_021.webm,71.587,86.401,14.814,night,summer,-0.5,0.866025,0.5,0.866025
1402659_clip021_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402659/site_257_item_1402659_clip_021.webm,130.357,142.129,11.773,night,summer,-0.5,0.866025,0.5,0.866025
1402659_clip021_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1402659/site_257_item_1402659_clip_021.webm,274.901,287.277,12.376,night,summer,-0.5,0.866025,0.5,0.866025
1534143_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_001.webm,286.534,296.914,10.379,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_002.webm,45.674,55.821,10.147,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip002_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_002.webm,121.44,131.611,10.17,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip002_s002,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_002.webm,183.066,196.766,13.7,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_004.webm,241.766,257.324,15.557,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip008_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_008.webm,253.771,265.381,11.61,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_009.webm,54.404,66.525,12.121,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip009_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_009.webm,267.029,277.757,10.728,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_011.webm,224.885,237.494,12.608,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip011_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_011.webm,243.926,256.72,12.794,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip016_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_016.webm,33.53,45.349,11.819,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip016_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_016.webm,171.851,182.625,10.774,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip020_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_020.webm,140.063,152.718,12.655,night,winter,-0.5,0.866025,0.0,-1.0
1534143_clip021_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534143/site_257_item_1534143_clip_021.webm,222.888,236.286,13.398,night,winter,-0.5,0.866025,0.0,-1.0
1534156_clip001_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_001.webm,35.55,49.226,13.677,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip002_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_002.webm,167.3,180.071,12.771,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip004_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_004.webm,270.907,285.536,14.629,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip005_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_005.webm,11.146,24.66,13.514,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip005_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_005.webm,55.356,66.456,11.099,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip007_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_007.webm,29.629,41.54,11.912,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip009_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_009.webm,185.969,196.232,10.263,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip011_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_011.webm,134.049,144.707,10.658,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip012_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_012.webm,52.036,62.276,10.24,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip013_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_013.webm,169.9,183.74,13.839,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip014_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_014.webm,0.0,14.396,14.396,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip017_s000,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_017.webm,2.461,14.257,11.796,afternoon,winter,-0.5,-0.866025,0.0,-1.0
1534156_clip017_s001,resources/site_257_bowra-dry-a/downloaded_clips/site_257_item_1534156/site_257_item_1534156_clip_017.webm,20.735,32.322,11.587,afternoon,winter,-0.5,-0.866025,0.0,-1.0
